id,url,role,Topic,title,module,description,lastUpdated,sapHelpLink
410,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_C08C48BC880E31AC,Cost Accountant - Overhead,Importing Statistical Key Figure Plan Data,Importing Statistical Key Figure Plan Data,Finance - General Ledger (FI-GL),Prepare and import statistical key figure plan data.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
411,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_23A007FBB61916A1,General Ledger Accountant - Intercompany,Intercompany Reconciliation Process,Intercompany Reconciliation Process,Finance - General Ledger (FI-GL),"Reconcile the accounting documents that describe the accounting transactions within a corporate group, in accordance with the predefined matching method.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
412,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_59369C7A271BA79A,"Trade Classification Specialist,Intrastat Specialist",Intrastat Processing,Intrastat Processing,General,Intrastat is a statistical system used to collect information from enterprises regarding trade between European Union (EU) member states.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
413,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D5E7885209B9418A,End User,Introducing SAP Best Practices Explorer,Introducing SAP Best Practices Explorer,General,Search packages and scope items in SAP Best Practices Explorer and download solution packages.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
414,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_9E229175C9541896,"Cost Accountant - Inventory,Inventory Accountant",Inventory Valuation for Year-End Closing,Inventory Valuation for Year-End Closing,Finance - General Ledger (FI-GL),Evaluate your inventories at the end of reporting periods according to international accounting principles (such as IAS or U.S GAAP).,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
415,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_F835E4F40940AF80,"Internal Sales Representative,Sales Manager,Billing Clerk",Invoice Correction Process with Credit Memo,Invoice Correction Process with Credit Memo,Sales - Billing (SD-BIL),Create a credit memo request and place it on a billing block for review so that you can then release the credit memo to become billing-relevant and to appear in the billing due list.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
416,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_B96A0ACBE13E408A,"Returns and Refund Clerk,Shipping Specialist,Billing Clerk",Lean Customer Returns,Lean Customer Returns,Sales - Billing (SD-BIL),Request authorization to return materials. Receive approval and return materials to stock.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
417,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_2A5AD9D88CE56E8F,Inventory Manager,Listing Count Differences,Listing Count Differences,Inventory Management (MM-IM),List the differences in inventory counts.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
418,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_7BB4C4A512FCF480,Inventory Manager,Listing Count Differences,Listing Count Differences,Inventory Management (MM-IM),List the differences in inventory counts.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
419,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_4E66682CE495E486,Internal Sales Representative,Listing Incomplete Sales Contracts,Listing Incomplete Sales Contracts,Sales (SD),List the incomplete sales contracts and filter them by sold-to party.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
420,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_463AF25807B9DA9B,Cash Management Specialist for USA,Lockbox,Lockbox,Treasury (TR),Upload a lockbox file. Reprocess an incoming check in different scenarios. Manage lockbox batches.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
421,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_BA704A2824E58093,General Ledger Accountant,Maintaining Currency Exchange Rates,Maintaining Currency Exchange Rates,Finance - General Ledger (FI-GL),Update exchange rates. Rates can be maintained daily or at least at month-end.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
422,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_4676BA93C37D878E,Purchaser,Maintaining Delivery Schedules,Maintaining Delivery Schedules,Procurement (MM-PUR),Create the delivery schedule for the scheduling agreement if it has not been maintained while creating the scheduling agreement.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
423,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_43D2F41AEA98CBD,Employee - Procurement,Maintaining Evaluation Responses as Appraiser,Maintaining Evaluation Responses as Appraiser,Procurement (MM-PUR),Answer questions in a group-based evaluation and submit an evaluation response.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
424,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_CA4A64B7DB7221B9,Material Planner - External Procurement,Maintaining PIRs,Maintaining PIRs,Procurement (MM-PUR),Add more filters and enter forecast figures for draft PIRs and release PIRs.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
425,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_76A0BFAC81F84E8D,Material Planner - External Procurement,Maintaining PIRs for Material TG0012,Maintaining PIRs for Material TG0012,Procurement (MM-PUR),Enter forecast figures for draft PIRs and release PIRs.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
426,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_5AE609103507418E,Maintenance Planner,Maintaining Serial Number Master Data,Maintaining Serial Number Master Data,Plant Maintenance (PM),"Change the serial number, the material number, and the category.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
427,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D8CB7174B1F121BE,Purchaser,Maintaining Service Entry Sheets,Maintaining Service Entry Sheets,Procurement (MM-PUR),Create a service entry sheet from a reference purchase order.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
428,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_757C1B7D34D7F4BF,Quality Technician,Maintaining the Batch Master Record Alternative 1,Maintaining the Batch Master Record Alternative 1,Quality Management (QM),Maintain the batch master record,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
429,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D76626192D7DF29B,Quality Technician,Maintaining the Batch Master Record Alternative 2,Maintaining the Batch Master Record Alternative 2,Quality Management (QM),Maintain the batch master record,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
430,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_4BFA542C8928D0BA,"Internal Sales Representative,Production Planner,BOM Engineer - Customer Order,Internal Sales Representative ,Production Supervisor - Discrete Manufacturing,Production Operator - Discrete Manufacturing",Make-to-Order Production,Make-to-Order Production - Finished Goods Sales and Final Assembly,Sales (SD),Complete a standard sales process with a customer for batch-managed finished goods.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
431,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_70D9C689EBEB9B84,"Production Planner,Production Supervisor - Discrete Manufacturing",Make-to-Order Production,Make-to-Order Production - Semi-Finished Goods Planning and Assembly,Production (PP),Support production planning for semifinished components within a make-to-order (MTO) environment prior to the receipt of incoming sales orders.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
432,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_A6B7F5AC1C9F6982,"Production Planner,Production Supervisor - Discrete Manufacturing,Production Operator - Discrete Manufacturing,Warehouse Clerk",Make-to-Stock Production,Make-to-Stock Production - Discrete Manufacturing,Warehouse Management (WM),"Perform production planning in a make-to-stock scenario, with a focus on discrete manufacturing.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
433,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_632473C0FE529A86,"Production Planner,Production Supervisor - Repetitive Manufacturing,Production Operator - Repetitive Manufacturing",Make-to-Stock Production,Make-to-Stock Production - Repetitive Manufacturing,Production (PP),"Perform production planning in a make-to-stock scenario, with a focus on repetitive manufacturing.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
434,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_AD027A426E5D66A0,Quality Engineer,Making a Usage Decision,Making a Usage Decision,Quality Management (QM),Accept the assembly depending on the inspection result.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
435,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_BBF5A41E337FBFB9,Cash Management Specialist,Making Bank Transfers with Templates,Making Bank Transfers with Templates,Treasury (TR),Create bank transfer templates and use them to make bank transfers.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
436,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A6950475E089C3BA,Quality Engineer,Making Usage Decisions,Making Usage Decisions,Quality Management (QM),The inspection is done and the inspection result is recorded. It has to be decided whether or not to accept the assembly depending on the inspection result.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
437,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_38139A42E8B7399D,Design Engineer,Manage Documents,Manage Documents,General,"Search for, create, and edit documents and metadata that are associated with a business object, such as a product.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
438,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_B7D17C217F9B8A81,General Ledger Accountant - Intercompany,Managing Assignments,Managing Assignments,Finance - General Ledger (FI-GL),Manage reconciliation assignments.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
439,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_9D8DEDF2C11A0AA9,Accounts Receivable Accountant,Managing Balance Confirmations,Managing Balance Confirmations,Finance - Accounts Receivable (FI-AR),"Manage open balance confirmation letters, and track their status.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
440,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_F3D337111B2C6F99,Cash Management Specialist,Managing Bank Account Balances,Managing Bank Account Balances,Treasury (TR),"Manually enter or import balances for bank accounts, and monitor the balance changes for these accounts.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
441,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_13E8E6BE4D1D5BF,Cash Management Specialist,Managing Banks,Managing Banks,Treasury (TR),Manage a bank for basic cash management direct revision activate.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
442,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_B345E9E58BB2B3B8,Billing Clerk,Managing Billing Documents,Managing Billing Documents,Sales - Billing (SD-BIL),"Cancel a billing document, and add, edit, and delete attachments in free goods processing.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
443,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_CCD74B60E7715294,Purchaser,Managing Catalog Items,Managing Catalog Items,Procurement (MM-PUR),Define catalog items for requisitioning.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
444,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_155AA5CAEA7FCDBB,Order Fulfillment Manager,Managing Characteristic Combination,Managing Characteristic Combination,General,Create a Charateristic Combination.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
445,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_27BB7B924C0C9D9F,Configuration Expert -  Business Process Configuration,Managing Chart of Accounts,Managing Chart of Accounts,Configuration / Basis,View general ledger accounts for the chart of accounts in either hierarchal or flat list form.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
446,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_E64E3D463AB6DEBF,Accounts Receivable Manager,Managing Collections Master Data,Managing Collections Master Data,Finance - Accounts Receivable (FI-AR),Use this process to add or change business partner parameters related to collections management.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
447,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_F28444B6994E099E,Trade Classification Specialist,Managing Commodity Codes,Managing Commodity Codes,General,Manage a commodity code under numbering scheme EU01.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
448,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_B38097B8A801C2A1,Legal Counsel,Managing Contexts,Managing Contexts,General,Create and maintain legal contexts in SAP S/4HANA for legal content.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
449,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D620290D277295AC,Master Data Specialist - Business Partner Data,Managing Customer Master Data,Managing Customer Master Data,General,"Edit customer data, such as correspondence, finance, and dunning data.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
450,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_8050701022A516A8,Asset Accountant,Managing Depreciation Runs,Managing Depreciation Runs,Finance - Asset Accounting (FI-AA),Create a new depreciation run job in asset accounting. Check the depreciation run job details and log.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
451,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_F95CFBA837918B91,Asset Accountant,Managing Depreciation Runs,Managing Depreciation Runs,Finance - Asset Accounting (FI-AA),Perform a depreciation run and view the job log.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
452,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_6D557BE0A7A08981,General Ledger Accountant for USA,Managing External Tax Postings,Managing External Tax Postings - External Tax Calculations,Finance - General Ledger (FI-GL),Manage external tax postings (external tax calculation).,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
453,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_CD5454916688B8B3,Configuration Expert - Business Process Configuration,Managing Financial Statement Versions,Managing Financial Statement Versions,Configuration / Basis,Manage financial statement versions.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
454,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_F539C4495F72CA5,"Configuration Expert - Business Process Configuration, General Ledger Accountant",Managing G/L Account Master Data,Managing G/L Account Master Data,Finance - General Ledger (FI-GL),Create a new general ledger account by copying an existing one from the chart of accounts view or the company code view.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
455,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_E9FC6AA5B7B7BEA8,Cash Management Specialist,Managing House Banks,Managing House Banks,Treasury (TR),Create a house bank for basic cash management direct revision activate.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
456,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_92FDE6A00AE9E79E,Accounts Receivable Accountant,Managing Interest Runs,Managing Interest Runs,Finance - Accounts Receivable (FI-AR),"Manage interest runs. If needed, you can reverse interest runs or resend interest letters.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
457,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_3440CE7ABFA12484,General Ledger Accountant,Managing Journal Entries,Managing Journal Entries,Finance - General Ledger (FI-GL),"Display, change or reverse general journal entries.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
458,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_C49D90734F4C66A6,General Ledger Accountant,Managing Journal Entry Templates,Managing Journal Entry Templates,Finance - General Ledger (FI-GL),Manage templates for general journal entries.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
459,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_123CEB96C789A88C,Administrator - Enterprise Contract Management,Managing Legal Documents,Managing Legal Documents,Configuration / Basis,Manage and approve legal documents in SAP S/4HANA for legal documents.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
460,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_5A42B3FD725B6C81,Legal Counsel,Managing Legal Transactions,Managing Legal Transactions -  Creating a Legal Document from Template,General,"Manage a legal transaction, which     is created based on a legal content request and is used to manage the legal content through its lifecycle.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
461,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_C6283681E1260C9A,Legal Counsel,Managing Legal Transactions,Managing Legal Transactions -  Uploading a Document,General,"Manage legal transactions by adding reminders, tasks, and attaching documents in SAP S/4HANA for legal documents.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
462,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_6E2030A88FA88AB7,Cash Manager,Managing Liquidity Item Transfer,Managing Liquidity Item Transfer,General,Use the Manage Liquidity Item Transfer app to adjust liquidity items.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
463,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_7B52D08734876EAA,Cash Management Specialist for USA,Managing Lockbox Batches,Managing Lockbox Batches,Treasury (TR),Provide the posting details for posted lockbox batches.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
464,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_264B9D2864CC9F89,Inventory Accountant,Managing Material Price Changes and Inventory Values,Managing Material Price Changes and Inventory Values,Finance - General Ledger (FI-GL),"Change material prices, mark materials for price changes, release planned price changes, and view balance summaries for material inventory values.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
465,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_D4C98F19C9C76A95,Accounts Receivable Accountant,Managing Payment Blocks (19M),Managing Payment Blocks (19M),Finance - Accounts Receivable (FI-AR),Resolve a payment block in direct debit.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
466,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_6837D77CB03F60BD,Accounts Payable Accountant,Managing Payment Blocks (J60),Managing Payment Blocks (J60),Finance - Accounts Payable (FI-AP),"Review, block and release invoices as a further process to invoice verification.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
467,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_9EC4773290548198,General Ledger Accountant,Managing Posting Periods,Managing Posting Periods,Finance - General Ledger (FI-GL),Close posting periods and open new accounting periods.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
468,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A78E12AD80AC4BB1,Production Supervisor - Discrete Manufacturing,Managing Production Operations (BJN),Managing Production Operations (BJN),Production (PP),Assign the area of responsibility and set filters.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
469,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_4392FB2C22CF6999,Production Supervisor,Managing Production Operations (BJQ),Managing Production Operations (BJQ),Production (PP),Display and review the order after the release of finished goods orders is performed.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
470,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_2B9774611C1176A4,Divisional Accountant,Managing Profit Center Groups,Managing Profit Center Groups,Finance - General Ledger (FI-GL),Manage profit center groups.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
471,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_50FDBE4757BD72AC,General Ledger Accountant,Managing Profit Centers,Managing Profit Centers,Finance - General Ledger (FI-GL),Manage the profit center master data.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
472,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_6C005FF811D5508E,Intrastat Specialist,Managing Providers of Information,Managing Providers of Information,General,"Create providers of information and determine the plant, intercompany sales and delivering plant.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
473,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_7F8C7AACAFAB658D,General Ledger Accountant - Intercompany,Managing Reconciliation Close,Managing Reconciliation Close,Finance - General Ledger (FI-GL),Close or reopen period reconciliations for trading companies within your organization.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
474,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_4BCF22D083C4EBAF,Configuration Expert - Business Process Configuration,Managing Situation Types for GR/IR Accounts,Managing Situation Types for GR/IR Accounts,Configuration / Basis,Use templates to configure situation types.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
475,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_E8CEC0D6E64D8099,"Administrator,Key User,Employee",Managing Spaces and Pages,Managing Spaces and Pages,Human Capital Management (HCM),Create a space and add tiles to it.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
476,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A4F555D6E741A9AC,Configuration Expert - Business Process Configuration,Managing Teams and Responsibilities for GR/IR Accounts,Managing Teams and Responsibilities for GR/IR Accounts,Configuration / Basis,Configure the assignment of responsibilities to a team and its members.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
477,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_27229E1E8E747083,Contract Management Specialist,Managing Templates,Managing Templates - Creating a Template,General,C   reate templates based on text blocks and clauses.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
478,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_62D783560999D8BD,Quality Engineer,Managing Usage Decisions After Quality Inspections,Managing Usage Decisions After Quality Inspections,Quality Management (QM),Assess the results of a quality inspection and make a usage decision for the material.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
479,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_EC35FC20C6441195,Strategic Buyer,Managing User-Defined Criteria for Supplier Evaluation,Managing User-Defined Criteria for Supplier Evaluation,Procurement (MM-PUR),Manage the user-defined criteria for supplier evaluation.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
480,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_E1E80345BA64BC,"Cost Accountant - Sales ,General Ledger Accountant",Margin Analysis,Margin Analysis,Finance - General Ledger (FI-GL),Perform profitability analysis and reporting (usually executed after the period-end close process is completed).,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
481,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_C52FFC7426BC85BB,Master Data Steward,Master Data Governance and Data Quality Management,Master Data Governance and Data Quality Management,Master Data Governance (MDG),Learn how to define data quality rules and evaluate the quality of your master data according to these rules.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
482,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_5C2F59D3BC92BC90,"Consolidation Specialist,General Ledger Accountant,General Ledger Accountant - Intercompany,Configuration Expert - Business Process Configuration",Matching and Reconciliation of Integrated Intercompany,Matching and Reconciliation of Integrated Intercompany,Finance - Consolidation (FI-LC),Run the data monitor for SAP S/4HANA companies.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
483,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_910FC84D843C7C8A,Production Planner,Material Requirements Planning,Material Requirements Planning,Production (PP),Schedule a material requirements planning run.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
484,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_382922E3B80A23B6,Material Planner - External Procurement,Material Requirements Planning,Material Requirements Planning,Procurement (MM-PUR),Use a standard Materials Requirements Planning (MRP) process.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
485,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_DE36C617345007AC,Internal Sales Representative,Monitoring Availability,Monitoring Availability,Sales (SD),Display the availability of material-plant combinations.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
486,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_FED267FA885F548D,Cash Manager,Monitoring Bank Account Balances,Monitoring Bank Account Balances,General,Monitor bank accounts to check that bank account balances have been imported or entered on time.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
487,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_80E572169C7BC585,General Ledger Accountant,Monitoring GR/IR Accounts,Monitoring GR/IR Accounts,Finance - General Ledger (FI-GL),View detailed information about GR/IR accounts.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
488,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_C9F0B1C989CE4EB2,Production Planner,Monitoring Material Coverage,Monitoring Material Coverage,Production (PP),Display the stock and requirements situation for the semi finished product.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
489,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_8E7530FF2195AF91,General Ledger Accountant,Monitoring Notifications for GR/IR Accounts,Monitoring Notifications for GR/IR Accounts,Finance - General Ledger (FI-GL),Monitor notifications for updates to GR/IR accounts.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
490,https://education.hana.ondemand.com/education/pub/s4/index.html?show=slide!SL_6E3D1D337FFB1A92,"General Ledger Accountant,Configuration Expert - Business Process Configuration",Monitoring of Goods and Invoicing Receipts,Monitoring of Goods and Invoicing Receipts,Finance - General Ledger (FI-GL),The GR/IR monitor processes cases where the goods and invoices receipts are not exactly matched and written off automatically.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
491,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_A37E5E68F6C0A995,Accounts Receivable Manager,Monitoring Overdue Receivables,Monitoring Overdue Receivables,Finance - Accounts Receivable (FI-AR),Display graphs to monitor the status of overdue receivables.,2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
492,https://education.hana.ondemand.com/education/pub/s4/index.html?show=project!PR_4A39BA5FF5D829A3,Accounts Payable Accountant,Monitoring Payments,Monitoring Payments,Finance - Accounts Payable (FI-AP),"Display an overview of your payment batches. You can view the status of batches, and individual payments, at different processing stages.",2026-02-27,https://help.sap.com/docs/SAP_S4HANA_ON-PREMISE?version=2022
